# LAMMPS data file written by OVITO Basic 3.10.4

216 atoms
1 atom types

-3.56074511 7.12149022 xlo xhi
-3.56074511 7.12149022 ylo yhi
-3.56074511 7.12149022 zlo zhi

Atoms  # charge

166 1 0.0 6.2313039425 -0.8901862775 6.2313039425
167 1 0.0 5.341117665 -3.56074511 3.56074511
168 1 0.0 5.341117665 -1.780372555 5.341117665
169 1 0.0 3.56074511 0.0 -1.780372555
170 1 0.0 4.4509313875 0.8901862775 -0.8901862775
171 1 0.0 3.56074511 1.780372555 -3.56074511
172 1 0.0 6.2313039425 0.8901862775 -2.6705588325
173 1 0.0 4.4509313875 2.6705588325 -2.6705588325
174 1 0.0 6.2313039425 2.6705588325 -0.8901862775
175 1 0.0 5.341117665 0.0 -3.56074511
176 1 0.0 5.341117665 1.780372555 -1.780372555
177 1 0.0 3.56074511 0.0 1.780372555
178 1 0.0 4.4509313875 0.8901862775 2.6705588325
179 1 0.0 3.56074511 1.780372555 0.0
180 1 0.0 6.2313039425 0.8901862775 0.8901862775
181 1 0.0 4.4509313875 2.6705588325 0.8901862775
182 1 0.0 6.2313039425 2.6705588325 2.6705588325
183 1 0.0 5.341117665 0.0 0.0
184 1 0.0 5.341117665 1.780372555 1.780372555
185 1 0.0 3.56074511 0.0 5.341117665
186 1 0.0 4.4509313875 0.8901862775 6.2313039425
187 1 0.0 3.56074511 1.780372555 3.56074511
188 1 0.0 6.2313039425 0.8901862775 4.4509313875
189 1 0.0 4.4509313875 2.6705588325 4.4509313875
190 1 0.0 6.2313039425 2.6705588325 6.2313039425
191 1 0.0 5.341117665 0.0 3.56074511
192 1 0.0 5.341117665 1.780372555 5.341117665
193 1 0.0 3.56074511 3.56074511 -1.780372555
194 1 0.0 4.4509313875 4.4509313875 -0.8901862775
195 1 0.0 3.56074511 5.341117665 -3.56074511
196 1 0.0 6.2313039425 4.4509313875 -2.6705588325
197 1 0.0 4.4509313875 6.2313039425 -2.6705588325
198 1 0.0 6.2313039425 6.2313039425 -0.8901862775
199 1 0.0 5.341117665 3.56074511 -3.56074511
200 1 0.0 5.341117665 5.341117665 -1.780372555
201 1 0.0 3.56074511 3.56074511 1.780372555
202 1 0.0 4.4509313875 4.4509313875 2.6705588325
203 1 0.0 3.56074511 5.341117665 0.0
204 1 0.0 6.2313039425 4.4509313875 0.8901862775
205 1 0.0 4.4509313875 6.2313039425 0.8901862775
206 1 0.0 6.2313039425 6.2313039425 2.6705588325
207 1 0.0 5.341117665 3.56074511 0.0
208 1 0.0 5.341117665 5.341117665 1.780372555
209 1 0.0 3.56074511 3.56074511 5.341117665
210 1 0.0 4.4509313875 4.4509313875 6.2313039425
211 1 0.0 3.56074511 5.341117665 3.56074511
212 1 0.0 6.2313039425 4.4509313875 4.4509313875
213 1 0.0 4.4509313875 6.2313039425 4.4509313875
214 1 0.0 6.2313039425 6.2313039425 6.2313039425
215 1 0.0 5.341117665 3.56074511 3.56074511
216 1 0.0 5.341117665 5.341117665 5.341117665
